,post_id,owner_id,comment_id,from_id,text,reply_to_user,reply_to_comment,parents_stack,num_answer,date
1062,1320,10076,1323,10076,"ИНГРЕДИЕНТЫ

100 г полутвердого или твердого сыра, 500 г лука, 50 г сливочного масла,1 ст. л. сахара,1 ст. л. муки,1,5 л бульона (мясного или куриного), 2 ст. л. рубинового порто, ломтики багета, соль, свежемолотый черный перец

СПОСОБ ПРИГОТОВЛЕНИЯ

Лук тонко нарежьте полукольцами. Растопите масло в кастрюле с толстым дном и на среднем огне готовьте лук, часто помешивая, так, чтобы он не подгорел, а только зазолотился и стал мягким, 20 мин. Посолите, поперчите.
Посыпьте лук сахаром и мукой и готовьте, помешивая, еще 10 мин.
Влейте половину горячего бульона, доведите до кипения, варите на медленном огне 15 мин. Влейте оставшийся бульон и порто, варите еще 30–40 мин.
Разлейте суп по огнеупорным тарелкам или горшочкам, разложите ломтики хлеба, слегка их утопив, так, чтобы они чуть намокли с обеих сторон, посыпьте тертым сыром и запекайте под грилем до тех пор, пока сыр не образует румяную корочку, 5–7 мин. Подавайте немедленно.",,,[],0,1422812221
1063,1320,10076,1324,10076,Без порто я обошлась.,,,[],0,1422812333
1064,1320,10076,1325,30890,👍,,,[],0,1422813950
1065,1320,10076,1326,1116811,"Мило, но в чём экономия - не усекла))) То есть к МЯСНОМУ бульону добавляется сыр (на минуточку) слив.масло, порто... И? Где? Ничо у вас там в Москве эконом.рецепты выглядят)))",,,[],0,1422870878
1066,1320,10076,1327,10076,"Елена, да, мы москвичи такие - ни фуагры, ни трюфелей в рецепте нет, автоматически приравнивается к экономным😊",1116811.0,1326.0,[],0,1422872271
1067,1312,10076,1313,1116811,Ойййййййй))),,,[],0,1422527246
1068,1312,10076,1314,887726,А я его искала и не нашла. Хорошо! А-то бы увидела цену и 😭😭😭,,,[],0,1422533706
1069,1312,10076,1315,135314256,"и я сразу разлюбила камамбер и бри. спасибо, Надя)",,,[],0,1422534746
1070,1312,10076,1316,1116811,"[id135314256|Екатерина], да отрава реальная просто))",135314256.0,1315.0,[],0,1422536792
1071,1308,10076,1309,228642,что на диске)?,,,[],0,1422008222
1072,1308,10076,1310,10076,Это WK с автографом Шума 😊,228642.0,1309.0,[],0,1422009795
1073,1303,10076,1304,1116811,Губермана обожаю)))))))) Очень рекомендую!,,,[],0,1421308494
1074,1290,10076,1291,1116811,Дедушка что ли подарил?))),,,[],0,1420745685
1075,1290,10076,1292,10076,"Да, на первый месяц рождения😊",,,[],0,1420745761
1076,1290,10076,1293,2544560,ох как близко розетка😊,,,[],0,1420979502
1077,1290,10076,1297,10076,"[id2544560|Ольга], безопасность превыше всего😊",2544560.0,1293.0,[],0,1420987980
1078,1290,10076,1306,1515723,"Круть, уже стоит...",,,[],0,1421522180
1079,1289,10076,1294,2544560,а ты уже пьешь кофе?,,,[],0,1420979561
1080,1289,10076,1296,10076,"Ну иногда😊 обычно без кофеина, но бывает и обычный, на своем ребенке это никак не отражается😊",,,[],0,1420987934
1081,1289,10076,1298,2544560,"а я вот боюсь😒 , мало ли, но уже осталось немного потерпеть😜",,,[],0,1420988846
1082,1289,10076,1299,10076,"Я не так оптимистично, поэтому пробую почти все😊",,,[],0,1420997860
1083,1279,10076,1280,1116811,Чмякля какая-то))) Сама сделала?,,,[],0,1420400766
1084,1279,10076,1281,10076,А то. это вообще вкусно😊,,,[],0,1420401026
1085,1279,10076,1282,243694,"Ух ты! Вообще это очень круто, Надя! Высший пилотаж! Я вот давно хочу научиться",10076.0,1281.0,[],0,1420403473
1086,1279,10076,1283,1116811,НЕ сомневаюсь)) Чмякля - это же вкусно)) Что внутри этой коричневой чмякли?,,,[],0,1420403513
1087,1279,10076,1284,10076,"Ой, как мне плохо от этой чмякли, больше одной есть не стоит...или после тефтель их есть не стоит😊
Это вообще не сложно, пришлю рецепт😊",,,[],0,1420407092
1088,1279,10076,1285,40233859,"[id10076|Надежда], можно мне рецепт? :-))",10076.0,1284.0,[],0,1420459310
1089,1279,10076,1295,708378,и мнееее рецепт :D,,,[],0,1420983125
1090,1267,10076,1268,10076,"не удержалась)
Спасибо Антон https://vk.com/antongaidar )",,,[],0,1419616767
1091,1267,10076,1269,483103,"о,ну наконец то)",,,[],0,1419624258
1092,1267,10076,1270,10076,"[id483103|Ира], и это все)?
Или ты дар речи потеряла от такой милоты)))?",483103.0,1269.0,[],0,1419630647
1093,1267,10076,1271,483103,"[id10076|Надежда], я просто не пишу ванильные комменты))я суровая женщина)",10076.0,1270.0,[],0,1419678174
1094,1267,10076,1272,2332800,На маму сынуля похож),,,[],0,1419684065
1095,1241,10076,1242,228642,где свечка)?,,,[],0,1418042697
1096,1241,10076,1243,10076,Заваливалась😊,,,[],0,1418042765
1097,1241,10076,1244,1289690,"Как то без энтузиазма))) глаза та и спрашивают "" а хде торт?????"" 😃",,,[],0,1418044877
1098,1241,10076,1245,45167,😀😀😀 изверги:)))),,,[],0,1418044889
1099,1241,10076,1246,10076,"Рвался сразу из миски есть, еле отобрала)))",,,[],0,1418045551
1100,1241,10076,1247,45167,"[id10076|Надежда], дважды изверги! Мало того, что этой байдой кормят (о, да, я никргда не забулу вкус ЭТОГО), еще и дразнят!!!😀😀😀",10076.0,1246.0,[],0,1418046990
1101,1241,10076,1248,23371288,Ням-ням! Какая вкусняшка)),,,[],0,1418071389
1102,1241,10076,1249,141784,Что за день рождения? У вас же в июне! И что это за... буэлюдо маманя наготовила. Протёртая брокколи?,,,[],0,1418111580
1103,1241,10076,1250,10076,"[id141784|Ольга], у маленьких мальчиков день рождения же 12 раз в году😊
По мне так вкусное пюре из брокколи и кабачка😊",141784.0,1249.0,[],0,1418120867
1104,1241,10076,1251,141784,"[id10076|Надежда], понятно. У нас тоже так было. Я угадала один ингредиент. : )",10076.0,1250.0,[],0,1418127507
1105,1241,10076,1252,887726,Не хватает  цветной капусты в составе 😃я теперь никогда себе не покупаю брокколи 😂,,,[],0,1418155804
1106,1241,10076,1253,10076,"[id887726|Анна], а мне брокколи больше всех нравится, может пока)) вот кабачок фуууу",887726.0,1252.0,[],0,1418156528
1107,1241,10076,1254,887726,"Я теперь просто ненавижу запах брокколи 😊Помню, открывала баночку, все замешивала, говорила -дочь,прости,и кормила ребенка😂",,,[],0,1418156649
1108,1241,10076,1255,10076,Боря банки есть не стал),,,[],0,1418156751
1109,1241,10076,1256,112526,"странно, а мне всё это казалось достаточно вкусным 😊  при том что я ничего не солила.но правда банки не пробовала ни разу",,,[],0,1418209136
1110,1241,10076,1257,887726,"Меня наш педиатр убедила давать баночки!Сказала, что если бы я знала чем пичкают овощи и как их хранят в магазинах, я бы так не сомневалась 😊",,,[],0,1418232210
1111,1241,10076,1258,112526,мне в этом смысле повезло.мне свекровь всё с огорода дает 😊,,,[],0,1418301216
1112,1241,10076,1261,112526,"но если честно я не уверена,что овощи из баночек выращивают на каких-то отдельных плантациях)) хотя сама долго металась,что давать ребенку,когда ближе к весне овощи с огорода стали заканчиваться.",,,[],0,1418301493
